Gender,Invoice ID,Branch,City,Customer type,Product line,Unit price,Quantity,Tax 5%,Total Sales,Gross Margin Percentage
Male,635-28-5728,A,Yangon,Normal,Health and beauty,56.0,3,8.4,1411.2,30
Male,756-49-0168,A,Yangon,Member,Fashion accessories,19.7,1,985.0,19404.5,30
Male,438-23-1242,B,Mandalay,Normal,Electronic accessories,75.88,7,26.558,14106.54728,30
Male,238-45-6950,B,Mandalay,Member,Food and beverages,53.72,1,2.686,144.29192,30
Male,607-65-2441,C,Naypyitaw,Member,Health and beauty,81.95,10,40.975,33579.012500000004,30
Male,137-63-5492,C,Naypyitaw,Normal,Electronic accessories,58.76,10,29.38,17263.688,30
Male,197-77-7132,B,Mandalay,Member,Electronic accessories,91.56,8,36.624,26826.347520000003,30
Male,805-86-0265,A,Yangon,Normal,Home and lifestyle,93.96,9,42.282,35755.350479999994,30
Male,733-29-1227,C,Naypyitaw,Normal,Home and lifestyle,55.61,7,194.635,75765.56645,30
Male,451-73-2711,C,Naypyitaw,Normal,Food and beverages,84.83,1,4.2415,359.806445,30
Male,546-80-2899,A,Yangon,Member,Home and lifestyle,37.69,2,3.769,284.10722,30
Male,457-13-1708,B,Mandalay,Member,Fashion accessories,65.23,10,32.615,21274.764500000005,30
Male,314-23-4520,C,Naypyitaw,Member,Health and beauty,81.23,7,284.305,161658.66605,30
Male,775-72-1988,B,Mandalay,Normal,Home and lifestyle,73.28,5,18.32,6712.447999999999,30
Male,250-17-5703,A,Yangon,Member,Food and beverages,18.85,10,9.425,1776.6125000000002,30
Male,525-09-8450,B,Mandalay,Normal,Electronic accessories,72.13,10,36.065,26013.6845,30
Male,787-87-2010,A,Yangon,Member,Health and beauty,55.5,4,11.1,2464.2,30
Male,388-76-2555,B,Mandalay,Normal,Sports and travel,13.69,6,4.107,337.34898000000004,30
Male,200-16-5952,C,Naypyitaw,Member,Food and beverages,65.65,2,6.565,861.9845000000001,30
Male,102-77-2261,C,Naypyitaw,Member,Health and beauty,65.31,7,228.585,104502.20445,30
Male,875-31-8302,B,Mandalay,Normal,Sports and travel,93.38,1,4.669,435.99122,30
Male,102-06-2002,C,Naypyitaw,Member,Sports and travel,25.25,5,6.3125,796.953125,30
Male,457-94-0464,B,Mandalay,Member,Electronic accessories,87.87,9,395.415,312706.04445000004,30
Male,629-42-4133,C,Naypyitaw,Normal,Health and beauty,21.8,8,8.72,1520.7680000000005,30
Male,404-91-5964,A,Yangon,Normal,Electronic accessories,74.58,7,26.103,13627.33218,30
Male,886-77-9084,C,Naypyitaw,Normal,Electronic accessories,71.89,8,28.756,16538.15072,30
Male,704-10-4056,C,Naypyitaw,Member,Health and beauty,60.47,3,9.0705,1645.4794049999998,30
Male,497-37-6538,A,Yangon,Normal,Sports and travel,58.91,7,206.185,85024.50845000001,30
Male,651-96-5970,A,Yangon,Normal,Fashion accessories,46.41,1,2.3205,107.694405,30
Male,400-80-4065,C,Naypyitaw,Member,Health and beauty,68.55,4,13.71,3759.282,30
Male,263-12-5321,A,Yangon,Member,Electronic accessories,92.6,7,32.41,21008.162,30
Male,605-83-1050,B,Mandalay,Normal,Fashion accessories,27.18,2,2.718,147.75048,30
Male,359-94-5395,B,Mandalay,Normal,Health and beauty,92.78,1,4.639,430.40642,30
Male,401-09-4232,C,Naypyitaw,Member,Home and lifestyle,86.69,5,216.725,93939.45125,30
Male,751-15-6198,B,Mandalay,Normal,Sports and travel,23.01,6,6.903,953.02818,30
Male,474-33-8305,C,Naypyitaw,Member,Fashion accessories,67.39,7,235.865,111264.59645,30
Male,565-91-4567,B,Mandalay,Normal,Health and beauty,10.75,8,4.3,369.8,30
Male,674-56-6360,A,Yangon,Normal,Electronic accessories,95.15,1,4.7575,452.67612500000007,30
Male,832-51-6761,A,Yangon,Normal,Food and beverages,33.88,8,13.552,3673.13408,30
Male,869-11-3082,B,Mandalay,Member,Health and beauty,96.16,4,19.232,7397.396479999999,30
Male,190-59-3964,B,Mandalay,Member,Food and beverages,47.16,5,11.79,2780.0819999999994,30
Male,366-43-6862,B,Mandalay,Normal,Electronic accessories,52.89,4,10.578,2237.88168,30
Male,784-21-9238,C,Naypyitaw,Member,Sports and travel,10.17,1,5.085,51.71445,30
Male,760-53-9233,A,Yangon,Member,Fashion accessories,41.28,3,6.192,766.8172800000001,30
Male,538-22-0304,C,Naypyitaw,Normal,Electronic accessories,64.95,10,32.475,21092.5125,30
Male,237-44-6163,A,Yangon,Normal,Electronic accessories,10.56,8,4.224,356.84352,30
Male,636-17-0325,B,Mandalay,Normal,Health and beauty,62.57,4,12.514,3132.00392,30
Male,528-14-9470,A,Yangon,Member,Health and beauty,91.3,1,4.565,416.7845,30
Male,807-34-3742,A,Yangon,Normal,Fashion accessories,52.38,1,2.619,137.18322,30
Male,288-62-1085,A,Yangon,Member,Fashion accessories,38.54,5,9.635,1856.6645,30
Male,670-71-7306,B,Mandalay,Normal,Sports and travel,44.63,6,13.389,3585.3064200000003,30
Male,660-29-7083,C,Naypyitaw,Normal,Electronic accessories,55.87,10,27.935,15607.284499999998,30
Male,497-36-0989,A,Yangon,Normal,Fashion accessories,51.94,3,7.791,1213.99362,30
Male,291-59-1384,B,Mandalay,Normal,Electronic accessories,60.3,1,3.015,181.8045,30
Male,896-34-0956,A,Yangon,Normal,Fashion accessories,21.32,1,1.066,22.727120000000003,30
Male,804-38-3935,A,Yangon,Member,Electronic accessories,93.78,3,14.067,3957.6097800000007,30
Male,585-90-0249,A,Yangon,Member,Electronic accessories,73.26,1,3.663,268.35138,30
Male,843-73-4724,A,Yangon,Normal,Fashion accessories,74.1,1,3.705,274.5405,30
Male,658-66-3967,C,Naypyitaw,Normal,Health and beauty,53.19,7,186.165,69314.81444999999,30
Male,770-42-8960,B,Mandalay,Normal,Food and beverages,21.12,8,8.448,1427.37408,30
Male,234-36-2483,B,Mandalay,Normal,Health and beauty,57.59,6,17.277,5969.894580000001,30
Male,840-76-5966,A,Yangon,Member,Sports and travel,12.76,2,1.276,32.56352,30
Male,176-78-1170,C,Naypyitaw,Member,Health and beauty,33.81,3,5.0715,514.4022450000001,30
Male,361-59-0574,B,Mandalay,Member,Sports and travel,90.53,8,36.212,26226.178880000003,30
Male,631-34-1880,C,Naypyitaw,Member,Food and beverages,24.31,3,3.6465,265.939245,30
Male,852-82-2749,A,Yangon,Normal,Sports and travel,64.59,4,12.918,3337.49448,30
Male,873-14-6353,A,Yangon,Member,Food and beverages,24.82,7,8.687,1509.27938,30
Male,584-66-4073,C,Naypyitaw,Normal,Fashion accessories,56.5,1,2.825,159.6125,30
Male,166-19-2553,A,Yangon,Member,Sports and travel,89.06,6,26.718,14277.03048,30
Male,737-88-5876,A,Yangon,Member,Home and lifestyle,23.29,4,4.658,433.93928,30
Male,154-87-7367,C,Naypyitaw,Normal,Home and lifestyle,65.26,8,26.104,13628.37632,30
Male,885-56-0389,C,Naypyitaw,Member,Fashion accessories,52.35,1,2.6175,137.026125,30
Male,608-05-3804,B,Mandalay,Member,Electronic accessories,39.75,1,1.9875,79.003125,30
Male,311-13-6971,B,Mandalay,Member,Sports and travel,31.99,10,15.995,5116.800499999999,30
Male,460-93-5834,A,Yangon,Normal,Sports and travel,45.58,7,15.953,5089.96418,30
Male,325-89-4209,A,Yangon,Member,Food and beverages,87.9,1,4.395,386.3205,30
Male,880-46-5796,A,Yangon,Member,Sports and travel,76.92,10,38.46,29583.432,30
Male,715-20-1673,B,Mandalay,Normal,Electronic accessories,28.38,5,7.095,1006.7805,30
Male,811-35-1094,B,Mandalay,Member,Electronic accessories,50.45,6,15.135,4581.364500000001,30
Male,699-88-1972,B,Mandalay,Normal,Health and beauty,99.16,8,39.664,31464.65792,30
Male,781-84-8059,C,Naypyitaw,Normal,Fashion accessories,60.74,7,21.259,9038.90162,30
Male,725-54-0677,C,Naypyitaw,Member,Health and beauty,85.6,7,29.96,17952.032,30
Male,146-09-5432,A,Yangon,Member,Food and beverages,35.04,9,15.768,4972.59648,30
Male,509-10-0516,B,Mandalay,Normal,Home and lifestyle,45.97,4,9.194,1690.59272,30
Male,865-41-9075,A,Yangon,Normal,Food and beverages,11.53,7,4.0355,325.705205,30
Male,450-42-3339,C,Naypyitaw,Normal,Health and beauty,84.61,10,42.305,35794.260500000004,30
Male,522-57-8364,A,Yangon,Member,Fashion accessories,51.34,8,20.536,8434.54592,30
Male,722-13-2115,C,Naypyitaw,Member,Sports and travel,42.85,1,2.1425,91.806125,30
Male,777-67-2495,B,Mandalay,Normal,Home and lifestyle,68.97,3,10.3455,2140.587405,30
Male,321-49-7382,B,Mandalay,Member,Sports and travel,88.31,1,4.4155,389.932805,30
Male,825-94-5922,B,Mandalay,Normal,Sports and travel,25.31,2,2.531,128.11922,30
Male,641-62-7288,B,Mandalay,Normal,Home and lifestyle,99.92,6,29.976,17971.211519999997,30
Male,458-10-8612,C,Naypyitaw,Normal,Health and beauty,64.08,7,22.428,10060.30368,30
Male,235-06-8510,C,Naypyitaw,Member,Home and lifestyle,85.72,3,12.858,3306.56328,30
Male,720-72-2436,A,Yangon,Normal,Food and beverages,66.52,4,13.304,3539.92832,30
Male,702-83-5291,C,Naypyitaw,Member,Fashion accessories,99.82,9,44.919,40354.33121999999,30
Male,449-16-6770,A,Yangon,Normal,Health and beauty,50.79,5,12.6975,3224.530125,30
Male,333-23-2632,A,Yangon,Member,Health and beauty,10.08,7,3.528,248.93568,30
Male,859-97-6048,C,Naypyitaw,Member,Electronic accessories,84.25,2,8.425,1419.6125000000002,30
Male,676-10-2200,B,Mandalay,Member,Fashion accessories,53.78,1,2.689,144.61442,30
Male,373-88-1424,C,Naypyitaw,Member,Home and lifestyle,35.81,5,8.9525,1602.9451250000002,30
Male,503-21-4385,B,Mandalay,Member,Health and beauty,39.91,3,5.9865,716.763645,30
Male,200-40-6154,B,Mandalay,Member,Home and lifestyle,65.91,6,19.773,7819.430579999999,30
Male,577-34-7579,C,Naypyitaw,Member,Food and beverages,50.49,9,227.205,103244.22405,30
Male,430-02-3888,B,Mandalay,Normal,Electronic accessories,46.02,6,13.806,3812.11272,30
Male,256-58-3609,C,Naypyitaw,Member,Fashion accessories,91.98,1,4.599,423.01602,30
Male,324-92-3863,A,Yangon,Member,Electronic accessories,20.89,2,2.089,87.27842,30
Male,364-34-2972,C,Naypyitaw,Member,Electronic accessories,96.82,3,14.523,4218.350579999999,30
Male,794-42-3736,B,Mandalay,Normal,Food and beverages,33.33,2,3.333,222.17778,30
Male,195-06-0432,A,Yangon,Member,Home and lifestyle,81.01,3,12.1515,2953.1790450000003,30
Male,448-34-8700,B,Mandalay,Member,Home and lifestyle,36.91,7,12.9185,3337.752845,30
Male,452-04-8808,B,Mandalay,Normal,Electronic accessories,87.08,7,30.478,18578.16968,30
Male,531-56-4728,A,Yangon,Normal,Home and lifestyle,80.08,3,12.012,2885.76288,30
Male,744-82-9138,C,Naypyitaw,Normal,Fashion accessories,86.13,2,8.613,1483.67538,30
Male,883-69-1285,B,Mandalay,Member,Fashion accessories,49.92,2,4.992,498.40128,30
Male,518-71-6847,B,Mandalay,Member,Food and beverages,26.6,6,7.98,1273.6080000000002,30
Male,728-47-9078,C,Naypyitaw,Member,Food and beverages,59.59,4,11.918,2840.77448,30
Male,809-46-1866,A,Yangon,Normal,Health and beauty,58.15,4,11.63,2705.138,30
Male,148-41-7930,C,Naypyitaw,Normal,Health and beauty,99.96,7,34.986,24480.403919999997,30
Male,189-40-5216,C,Naypyitaw,Normal,Electronic accessories,96.37,7,337.295,227535.83405000003,30
Male,552-44-5977,B,Mandalay,Member,Health and beauty,62.0,8,24.8,12300.8,30
Male,267-62-7380,C,Naypyitaw,Member,Electronic accessories,82.34,10,41.17,33899.378000000004,30
Male,430-53-4718,B,Mandalay,Member,Health and beauty,75.37,8,30.148,18178.03808,30
Male,745-74-0715,A,Yangon,Normal,Electronic accessories,58.03,2,5.803,673.49618,30
Male,690-01-6631,B,Mandalay,Normal,Fashion accessories,17.49,10,8.745,1529.5004999999996,30
Male,233-67-5758,C,Naypyitaw,Normal,Health and beauty,40.35,1,2.0175,81.406125,30
Male,727-02-1313,A,Yangon,Member,Food and beverages,31.84,1,1.592,50.68928,30
Male,347-56-2442,A,Yangon,Normal,Home and lifestyle,65.82,1,3.291,216.61362,30
